SKU,frequency,value,age,gain_clipped,class_1,class_2,class_3,high_volatility,low_var,dynamic,completed
97793,0.1022274164718823,0.5157439108420673,0.17391304347826086,0.23821650000000003,1,0,0,0,0,1,0
97863,0.3991475319675512,0.5547728272241216,0.043478260869565216,0.9651337500000001,0,0,0,0,1,1,0
97876,0.07435640281136516,0.04903470170146365,0.6956521739130435,0.008809617647058822,0,0,0,0,1,1,0
97892,0.10092121545442045,0.8466353111540832,0.6086956521739131,0.3782961666666667,0,0,0,0,1,1,0
98008,0.04458270314863192,0.20259202741629784,0.21739130434782608,0.04451625,0,0,0,0,1,1,0
98103,0.10851780558229066,0.14117503505021067,0.043478260869565216,0.08092750000000001,0,0,0,0,1,1,0
98269,0.04628229219182058,0.8371270708498423,0.7391304347826086,0.1733311111111111,0,0,0,0,1,1,0
98303,0.05472294788945414,0.609665692244586,0.17391304347826086,0.14896950000000003,0,0,1,0,0,1,0
98346,0.029973875979650764,0.32399708864490784,1.0,0.04656979166666667,0,0,1,0,0,1,0
98503,0.017697550627565752,0.41720251484970133,0.26086956521739135,0.03542928571428572,0,0,0,0,1,1,0
98642,0.07781778495806407,0.27852000931888954,0.6521739130434783,0.10410546875000001,0,0,1,0,0,1,0
98774,0.22745084559329024,0.34995514852158793,0.043478260869565216,0.37016750000000004,0,0,0,0,1,1,0
98842,0.021934246910185314,0.27026509015861705,0.7391304347826086,0.029951944444444444,0,0,0,0,1,1,0
99266,0.03781733185005562,0.3978405496576752,0.9130434782608696,0.07053545454545455,0,0,0,0,1,1,0
99310,0.016830986485065636,0.0585886530033512,0.6956521739130435,0.0071564705882352945,0,0,0,0,1,1,0
99974,0.0018638189956765507,0.7278378014612733,0.34782608695652173,0.01067277777777778,0,0,0,0,1,1,0
99996,0.03351586272036537,0.13447170230357014,0.9565217391304348,0.025042826086956523,0,0,0,0,1,1,0
